email_id,platform,subject,to,body
direct_booking_327738,Direct Booking,Rental Booking #327738,info@renticop.pt,"Dear John Fernandes,

Thank you for choosing our direct booking channel.
Booking ID: 327738
Pick‑up: 2025-12-23 12:45 at Gaia Station
Return: 2025-12-30 13:45 at Funchal Airport
Car: Seat Ibiza
Price: 174.55 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_158760,Direct Booking,Rental Booking #158760,info@renticop.pt,"Dear Diana Oliveira,

Thank you for choosing our direct booking channel.
Booking ID: 158760
Pick‑up: 2025-11-14 14:00 at Lisbon Airport
Return: 2025-11-27 16:45 at Porto Airport
Car: Hyundai i20
Price: 683.21 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_361055,Direct Booking,Rental Booking #361055,info@renticop.pt,"Dear Maria Martins,

Thank you for choosing our direct booking channel.
Booking ID: 361055
Pick‑up: 2026-01-14 15:15 at Lisbon Airport
Return: 2026-01-27 19:00 at Faro Airport
Car: Ford Fiesta
Price: 474.37 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_508024,Direct Booking,Rental Booking #508024,info@renticop.pt,"Dear Emily Fernandes,

Thank you for choosing our direct booking channel.
Booking ID: 508024
Pick‑up: 2026-06-14 13:15 at Gaia Station
Return: 2026-06-19 18:00 at Santa Cruz Downtown
Car: Ford Fiesta
Price: 292.25 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_308376,Direct Booking,Rental Booking #308376,info@renticop.pt,"Dear Inês Smith,

Thank you for choosing our direct booking channel.
Booking ID: 308376
Pick‑up: 2026-01-01 18:15 at Gaia Station
Return: 2026-01-02 09:15 at Faro Airport
Car: Seat Ibiza
Price: 130.25 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_713099,Direct Booking,Rental Booking #713099,info@renticop.pt,"Dear Diana Smith,

Thank you for choosing our direct booking channel.
Booking ID: 713099
Pick‑up: 2025-08-31 20:15 at Santa Cruz Downtown
Return: 2025-09-07 08:00 at Gaia Station
Car: Nissan Micra
Price: 588.12 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_908239,Direct Booking,Rental Booking #908239,info@renticop.pt,"Dear Pedro Johnson,

Thank you for choosing our direct booking channel.
Booking ID: 908239
Pick‑up: 2025-08-15 10:45 at Gaia Station
Return: 2025-08-19 09:30 at Funchal Airport
Car: Volkswagen Golf
Price: 361.75 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_662407,Direct Booking,Rental Booking #662407,info@renticop.pt,"Dear Pedro Martins,

Thank you for choosing our direct booking channel.
Booking ID: 662407
Pick‑up: 2025-08-24 15:15 at Faro Airport
Return: 2025-08-27 13:30 at Gaia Station
Car: Toyota Yaris
Price: 134.52 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_859587,Direct Booking,Rental Booking #859587,info@renticop.pt,"Dear Sara Johnson,

Thank you for choosing our direct booking channel.
Booking ID: 859587
Pick‑up: 2025-09-07 08:45 at Santa Cruz Downtown
Return: 2025-09-12 19:45 at Porto Airport
Car: Nissan Micra
Price: 249.05 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_464552,Direct Booking,Rental Booking #464552,info@renticop.pt,"Dear Pedro Costa,

Thank you for choosing our direct booking channel.
Booking ID: 464552
Pick‑up: 2025-12-13 15:30 at Funchal Airport
Return: 2025-12-25 17:15 at Santa Cruz Downtown
Car: Renault Clio
Price: 425.58 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_667915,Direct Booking,Rental Booking #667915,info@renticop.pt,"Dear Rui Smith,

Thank you for choosing our direct booking channel.
Booking ID: 667915
Pick‑up: 2026-01-04 08:45 at Funchal Airport
Return: 2026-01-12 19:15 at Santa Cruz Downtown
Car: Seat Ibiza
Price: 647.69 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_856027,Direct Booking,Rental Booking #856027,info@renticop.pt,"Dear Emily Johnson,

Thank you for choosing our direct booking channel.
Booking ID: 856027
Pick‑up: 2025-08-02 16:45 at Santa Cruz Downtown
Return: 2025-08-13 11:45 at Lisbon Airport
Car: Peugeot 208
Price: 339.37 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_215830,Direct Booking,Rental Booking #215830,info@renticop.pt,"Dear Inês Johnson,

Thank you for choosing our direct booking channel.
Booking ID: 215830
Pick‑up: 2025-08-19 18:00 at Lisbon Airport
Return: 2025-08-28 08:15 at Funchal Airport
Car: Toyota Yaris
Price: 192.8 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_133362,Direct Booking,Rental Booking #133362,info@renticop.pt,"Dear Emily Santos,

Thank you for choosing our direct booking channel.
Booking ID: 133362
Pick‑up: 2026-04-19 14:45 at Funchal Airport
Return: 2026-04-30 16:30 at Porto Airport
Car: Toyota Yaris
Price: 532.05 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_318877,Direct Booking,Rental Booking #318877,info@renticop.pt,"Dear Maria Silva,

Thank you for choosing our direct booking channel.
Booking ID: 318877
Pick‑up: 2026-06-01 09:45 at Porto Airport
Return: 2026-06-09 20:00 at Santa Cruz Downtown
Car: Hyundai i20
Price: 678.98 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_161132,Direct Booking,Rental Booking #161132,info@renticop.pt,"Dear Diana Martins,

Thank you for choosing our direct booking channel.
Booking ID: 161132
Pick‑up: 2026-05-12 16:00 at Porto Airport
Return: 2026-05-17 19:00 at Funchal Airport
Car: Toyota Yaris
Price: 773.2 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_860397,Direct Booking,Rental Booking #860397,info@renticop.pt,"Dear Maria Santos,

Thank you for choosing our direct booking channel.
Booking ID: 860397
Pick‑up: 2025-10-27 14:15 at Santa Cruz Downtown
Return: 2025-11-05 11:15 at Gaia Station
Car: Renault Clio
Price: 499.73 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_882351,Direct Booking,Rental Booking #882351,info@renticop.pt,"Dear Laura Marques,

Thank you for choosing our direct booking channel.
Booking ID: 882351
Pick‑up: 2025-08-24 18:30 at Gaia Station
Return: 2025-09-06 18:45 at Faro Airport
Car: Ford Fiesta
Price: 233.43 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_521063,Direct Booking,Rental Booking #521063,info@renticop.pt,"Dear Pedro Costa,

Thank you for choosing our direct booking channel.
Booking ID: 521063
Pick‑up: 2026-03-16 18:15 at Porto Airport
Return: 2026-03-22 16:45 at Santa Cruz Downtown
Car: Seat Ibiza
Price: 694.5 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_551504,Direct Booking,Rental Booking #551504,info@renticop.pt,"Dear Sara Coelho,

Thank you for choosing our direct booking channel.
Booking ID: 551504
Pick‑up: 2025-12-13 11:15 at Porto Airport
Return: 2025-12-23 14:30 at Faro Airport
Car: Nissan Micra
Price: 772.68 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_136346,Direct Booking,Rental Booking #136346,info@renticop.pt,"Dear John Martins,

Thank you for choosing our direct booking channel.
Booking ID: 136346
Pick‑up: 2025-11-23 08:15 at Porto Airport
Return: 2025-12-03 12:00 at Lisbon Airport
Car: Toyota Yaris
Price: 701.89 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_962283,Direct Booking,Rental Booking #962283,info@renticop.pt,"Dear John Martins,

Thank you for choosing our direct booking channel.
Booking ID: 962283
Pick‑up: 2025-11-19 16:15 at Faro Airport
Return: 2025-11-28 09:00 at Porto Airport
Car: Renault Clio
Price: 214.12 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_361993,Direct Booking,Rental Booking #361993,info@renticop.pt,"Dear Miguel Pereira,

Thank you for choosing our direct booking channel.
Booking ID: 361993
Pick‑up: 2025-10-28 20:30 at Santa Cruz Downtown
Return: 2025-11-02 09:45 at Lisbon Airport
Car: Ford Fiesta
Price: 612.03 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_281301,Direct Booking,Rental Booking #281301,info@renticop.pt,"Dear Diana Fernandes,

Thank you for choosing our direct booking channel.
Booking ID: 281301
Pick‑up: 2026-03-07 19:00 at Funchal Airport
Return: 2026-03-21 17:30 at Gaia Station
Car: Hyundai i20
Price: 173.36 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_464831,Direct Booking,Rental Booking #464831,info@renticop.pt,"Dear John Johnson,

Thank you for choosing our direct booking channel.
Booking ID: 464831
Pick‑up: 2026-02-08 09:15 at Gaia Station
Return: 2026-02-15 19:00 at Faro Airport
Car: Volkswagen Golf
Price: 327.25 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_666157,Direct Booking,Rental Booking #666157,info@renticop.pt,"Dear John Johnson,

Thank you for choosing our direct booking channel.
Booking ID: 666157
Pick‑up: 2026-04-16 13:15 at Gaia Station
Return: 2026-04-19 10:00 at Faro Airport
Car: Nissan Micra
Price: 631.93 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_194458,Direct Booking,Rental Booking #194458,info@renticop.pt,"Dear Tiago Costa,

Thank you for choosing our direct booking channel.
Booking ID: 194458
Pick‑up: 2025-10-22 12:45 at Porto Airport
Return: 2025-10-29 10:15 at Funchal Airport
Car: Nissan Micra
Price: 508.58 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_518582,Direct Booking,Rental Booking #518582,info@renticop.pt,"Dear John Costa,

Thank you for choosing our direct booking channel.
Booking ID: 518582
Pick‑up: 2025-11-12 14:45 at Lisbon Airport
Return: 2025-11-14 20:15 at Faro Airport
Car: Toyota Yaris
Price: 451.75 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_305625,Direct Booking,Rental Booking #305625,info@renticop.pt,"Dear Inês Pereira,

Thank you for choosing our direct booking channel.
Booking ID: 305625
Pick‑up: 2026-04-14 19:15 at Porto Airport
Return: 2026-04-24 11:00 at Faro Airport
Car: Seat Ibiza
Price: 585.62 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_217996,Direct Booking,Rental Booking #217996,info@renticop.pt,"Dear Tiago Santos,

Thank you for choosing our direct booking channel.
Booking ID: 217996
Pick‑up: 2026-06-09 14:30 at Porto Airport
Return: 2026-06-16 13:15 at Santa Cruz Downtown
Car: Volkswagen Golf
Price: 643.38 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_746154,Direct Booking,Rental Booking #746154,info@renticop.pt,"Dear Pedro Johnson,

Thank you for choosing our direct booking channel.
Booking ID: 746154
Pick‑up: 2026-02-12 10:45 at Lisbon Airport
Return: 2026-02-22 08:15 at Gaia Station
Car: Seat Ibiza
Price: 226.07 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_217830,Direct Booking,Rental Booking #217830,info@renticop.pt,"Dear Carlos Santos,

Thank you for choosing our direct booking channel.
Booking ID: 217830
Pick‑up: 2025-07-28 17:15 at Porto Airport
Return: 2025-08-01 12:00 at Gaia Station
Car: Ford Fiesta
Price: 327.48 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_447997,Direct Booking,Rental Booking #447997,info@renticop.pt,"Dear David Silva,

Thank you for choosing our direct booking channel.
Booking ID: 447997
Pick‑up: 2025-10-16 16:15 at Santa Cruz Downtown
Return: 2025-10-28 11:30 at Faro Airport
Car: Renault Clio
Price: 592.65 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_494900,Direct Booking,Rental Booking #494900,info@renticop.pt,"Dear Inês Silva,

Thank you for choosing our direct booking channel.
Booking ID: 494900
Pick‑up: 2026-04-25 16:00 at Funchal Airport
Return: 2026-05-06 12:15 at Porto Airport
Car: Toyota Yaris
Price: 656.65 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_155663,Direct Booking,Rental Booking #155663,info@renticop.pt,"Dear Tiago Smith,

Thank you for choosing our direct booking channel.
Booking ID: 155663
Pick‑up: 2026-02-24 08:00 at Gaia Station
Return: 2026-03-07 14:30 at Porto Airport
Car: Ford Fiesta
Price: 132.97 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_505298,Direct Booking,Rental Booking #505298,info@renticop.pt,"Dear Rui Coelho,

Thank you for choosing our direct booking channel.
Booking ID: 505298
Pick‑up: 2025-10-27 16:00 at Santa Cruz Downtown
Return: 2025-11-03 13:45 at Funchal Airport
Car: Renault Clio
Price: 255.24 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_847078,Direct Booking,Rental Booking #847078,info@renticop.pt,"Dear David Costa,

Thank you for choosing our direct booking channel.
Booking ID: 847078
Pick‑up: 2025-07-12 11:30 at Faro Airport
Return: 2025-07-13 13:45 at Gaia Station
Car: Renault Clio
Price: 132.49 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_472640,Direct Booking,Rental Booking #472640,info@renticop.pt,"Dear Inês Johnson,

Thank you for choosing our direct booking channel.
Booking ID: 472640
Pick‑up: 2026-05-17 11:30 at Gaia Station
Return: 2026-05-22 20:00 at Porto Airport
Car: Hyundai i20
Price: 725.47 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_681896,Direct Booking,Rental Booking #681896,info@renticop.pt,"Dear Rui Silva,

Thank you for choosing our direct booking channel.
Booking ID: 681896
Pick‑up: 2025-11-21 10:30 at Funchal Airport
Return: 2025-11-25 14:15 at Gaia Station
Car: Hyundai i20
Price: 474.09 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_755910,Direct Booking,Rental Booking #755910,info@renticop.pt,"Dear Inês Pereira,

Thank you for choosing our direct booking channel.
Booking ID: 755910
Pick‑up: 2026-06-17 14:15 at Faro Airport
Return: 2026-06-21 17:15 at Porto Airport
Car: Seat Ibiza
Price: 425.44 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_784167,Direct Booking,Rental Booking #784167,info@renticop.pt,"Dear Pedro Garcia,

Thank you for choosing our direct booking channel.
Booking ID: 784167
Pick‑up: 2025-09-09 16:15 at Gaia Station
Return: 2025-09-19 10:30 at Santa Cruz Downtown
Car: Renault Clio
Price: 412.44 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_788108,Direct Booking,Rental Booking #788108,info@renticop.pt,"Dear Joana Oliveira,

Thank you for choosing our direct booking channel.
Booking ID: 788108
Pick‑up: 2026-04-16 13:00 at Lisbon Airport
Return: 2026-04-19 16:00 at Porto Airport
Car: Renault Clio
Price: 614.41 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_534152,Direct Booking,Rental Booking #534152,info@renticop.pt,"Dear Diana Johnson,

Thank you for choosing our direct booking channel.
Booking ID: 534152
Pick‑up: 2026-01-27 15:30 at Funchal Airport
Return: 2026-02-01 10:15 at Lisbon Airport
Car: Renault Clio
Price: 137.81 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_379825,Direct Booking,Rental Booking #379825,info@renticop.pt,"Dear Tiago Pereira,

Thank you for choosing our direct booking channel.
Booking ID: 379825
Pick‑up: 2026-05-07 17:15 at Lisbon Airport
Return: 2026-05-17 17:15 at Gaia Station
Car: Volkswagen Golf
Price: 364.3 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_240600,Direct Booking,Rental Booking #240600,info@renticop.pt,"Dear Carlos Fernandes,

Thank you for choosing our direct booking channel.
Booking ID: 240600
Pick‑up: 2026-03-15 17:45 at Lisbon Airport
Return: 2026-03-29 19:30 at Faro Airport
Car: Nissan Micra
Price: 442.22 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_337264,Direct Booking,Rental Booking #337264,info@renticop.pt,"Dear Pedro Garcia,

Thank you for choosing our direct booking channel.
Booking ID: 337264
Pick‑up: 2025-07-17 20:00 at Lisbon Airport
Return: 2025-07-24 12:45 at Gaia Station
Car: Toyota Yaris
Price: 635.29 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_560623,Direct Booking,Rental Booking #560623,info@renticop.pt,"Dear Maria Oliveira,

Thank you for choosing our direct booking channel.
Booking ID: 560623
Pick‑up: 2026-05-12 19:30 at Faro Airport
Return: 2026-05-20 15:15 at Funchal Airport
Car: Hyundai i20
Price: 609.74 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_878533,Direct Booking,Rental Booking #878533,info@renticop.pt,"Dear Sara Pereira,

Thank you for choosing our direct booking channel.
Booking ID: 878533
Pick‑up: 2026-04-19 16:00 at Faro Airport
Return: 2026-04-29 16:00 at Funchal Airport
Car: Toyota Yaris
Price: 472.72 EUR

Kind regards,
Direct Booking Desk
"
